trial_code,time_until_predator_arrival_s,time_since_start_of_trial_s,treatment,site,transition_type,num_fish_present_after_transition
G,NA,146,Control,E,-1,4
G,NA,146,Control,E,-1,3
G,NA,148,Control,E,-1,2
G,NA,150,Control,E,1,3
G,NA,159,Control,E,1,4
G,NA,160,Control,E,-1,3
G,NA,162,Control,E,1,4
G,NA,163,Control,E,1,5
G,NA,165,Control,E,-1,4
G,NA,168,Control,E,1,5
G,NA,169,Control,E,-1,4
G,NA,172,Control,E,-1,3
G,NA,172,Control,E,-1,2
G,NA,174,Control,E,1,3
G,NA,178,Control,E,1,4
G,NA,179,Control,E,-1,3
H,NA,12,Control,E,1,4
H,NA,25,Control,E,1,5
H,NA,27,Control,E,1,6
H,NA,31,Control,E,1,7
H,NA,31,Control,E,-1,6
H,NA,31,Control,E,-1,5
H,NA,32,Control,E,1,6
H,NA,32,Control,E,1,7
H,NA,34,Control,E,-1,6
H,NA,34,Control,E,-1,5
H,NA,35,Control,E,1,6
H,NA,38,Control,E,-1,5
H,NA,42,Control,E,1,6
H,NA,45,Control,E,1,7
H,NA,46,Control,E,1,8
H,NA,46,Control,E,1,9
H,NA,50,Control,E,1,10
H,NA,50,Control,E,-1,9
H,NA,52,Control,E,1,10
H,NA,53,Control,E,1,11
H,NA,56,Control,E,1,12
H,NA,61,Control,E,-1,11
H,NA,67,Control,E,-1,10
H,NA,68,Control,E,-1,9
H,NA,72,Control,E,1,10
H,NA,81,Control,E,-1,9
H,NA,81,Control,E,-1,8
H,NA,82,Control,E,1,9
H,NA,84,Control,E,-1,8
H,NA,89,Control,E,1,9
H,NA,92,Control,E,1,10
H,NA,93,Control,E,-1,9
H,NA,95,Control,E,1,10
H,NA,96,Control,E,-1,9
H,NA,96,Control,E,1,10
H,NA,98,Control,E,-1,9
H,NA,98,Control,E,-1,8
H,NA,101,Control,E,-1,7
H,NA,104,Control,E,1,8
H,NA,109,Control,E,-1,7
H,NA,109,Control,E,-1,6
H,NA,109,Control,E,-1,5
H,NA,110,Control,E,-1,4
H,NA,110,Control,E,1,5
H,NA,110,Control,E,1,6
H,NA,111,Control,E,1,7
H,NA,112,Control,E,-1,6
H,NA,114,Control,E,-1,5
H,NA,122,Control,E,-1,4
H,NA,126,Control,E,-1,3
H,NA,130,Control,E,1,4
H,NA,131,Control,E,-1,3
H,NA,133,Control,E,-1,2
H,NA,135,Control,E,-1,1
H,NA,136,Control,E,1,2
H,NA,136,Control,E,1,3
H,NA,141,Control,E,1,4
H,NA,143,Control,E,1,5
H,NA,148,Control,E,-1,4
H,NA,148,Control,E,-1,3
H,NA,153,Control,E,-1,2
H,NA,155,Control,E,-1,1
H,NA,161,Control,E,1,2
H,NA,163,Control,E,-1,1
H,NA,174,Control,E,1,2
H,NA,179,Control,E,1,3
III,NA,2,Control,W,-1,5
III,NA,2,Control,W,-1,4
III,NA,6,Control,W,-1,3
III,NA,10,Control,W,1,4
III,NA,10,Control,W,-1,3
III,NA,11,Control,W,-1,2
III,NA,12,Control,W,-1,1
III,NA,12,Control,W,1,2
III,NA,12,Control,W,1,3
III,NA,12,Control,W,1,4
III,NA,12,Control,W,1,5
III,NA,12,Control,W,1,6
III,NA,13,Control,W,1,7
III,NA,16,Control,W,-1,6
III,NA,24,Control,W,1,7
III,NA,25,Control,W,-1,6
III,NA,26,Control,W,1,7
III,NA,26,Control,W,1,8
III,NA,27,Control,W,-1,7
III,NA,28,Control,W,-1,6
III,NA,29,Control,W,-1,5
III,NA,29,Control,W,-1,4
III,NA,29,Control,W,1,5
III,NA,29,Control,W,1,6
III,NA,32,Control,W,-1,5
III,NA,32,Control,W,-1,4
III,NA,33,Control,W,1,5
III,NA,35,Control,W,-1,4
III,NA,36,Control,W,1,5
III,NA,37,Control,W,-1,4
III,NA,37,Control,W,-1,3
III,NA,38,Control,W,-1,2
III,NA,42,Control,W,1,3
III,NA,43,Control,W,-1,2
III,NA,47,Control,W,1,3
III,NA,48,Control,W,1,4
III,NA,48,Control,W,1,5
III,NA,50,Control,W,1,6
III,NA,50,Control,W,-1,5
III,NA,50,Control,W,-1,4
III,NA,52,Control,W,1,5
III,NA,54,Control,W,1,6
III,NA,54,Control,W,1,7
III,NA,54,Control,W,1,8
III,NA,56,Control,W,-1,7
III,NA,57,Control,W,1,8
III,NA,58,Control,W,1,9
III,NA,58,Control,W,1,10
III,NA,61,Control,W,1,11
III,NA,62,Control,W,-1,10
III,NA,62,Control,W,1,11
III,NA,64,Control,W,1,12
III,NA,68,Control,W,1,13
III,NA,72,Control,W,1,14
III,NA,72,Control,W,1,15
III,NA,74,Control,W,-1,14
III,NA,74,Control,W,-1,13
III,NA,76,Control,W,1,14
III,NA,77,Control,W,1,15
III,NA,78,Control,W,1,16
III,NA,78,Control,W,-1,15
III,NA,78,Control,W,-1,14
III,NA,82,Control,W,-1,13
III,NA,83,Control,W,-1,12
III,NA,83,Control,W,-1,11
III,NA,84,Control,W,-1,10
III,NA,85,Control,W,1,11
III,NA,88,Control,W,1,12
III,NA,93,Control,W,1,13
III,NA,93,Control,W,-1,12
III,NA,94,Control,W,-1,11
III,NA,94,Control,W,-1,10
III,NA,95,Control,W,1,11
III,NA,96,Control,W,1,12
III,NA,96,Control,W,-1,11
III,NA,102,Control,W,1,12
III,NA,105,Control,W,-1,11
III,NA,107,Control,W,1,12
III,NA,108,Control,W,-1,11
III,NA,109,Control,W,1,12
III,NA,109,Control,W,-1,11
III,NA,110,Control,W,-1,10
III,NA,111,Control,W,-1,9
III,NA,115,Control,W,-1,8
III,NA,117,Control,W,1,9
III,NA,118,Control,W,-1,8
III,NA,119,Control,W,-1,7
III,NA,119,Control,W,1,8
III,NA,120,Control,W,-1,7
III,NA,124,Control,W,1,8
III,NA,125,Control,W,-1,7
III,NA,127,Control,W,1,8
III,NA,129,Control,W,-1,7
III,NA,130,Control,W,1,8
III,NA,136,Control,W,-1,7
III,NA,138,Control,W,-1,6
III,NA,142,Control,W,1,7
III,NA,146,Control,W,1,8
III,NA,147,Control,W,1,9
III,NA,147,Control,W,-1,8
III,NA,149,Control,W,-1,7
III,NA,150,Control,W,-1,6
III,NA,151,Control,W,-1,5
III,NA,152,Control,W,-1,4
III,NA,156,Control,W,-1,3
III,NA,158,Control,W,-1,2
III,NA,161,Control,W,1,3
III,NA,167,Control,W,-1,2
III,NA,169,Control,W,1,3
III,NA,175,Control,W,1,4
III,NA,179,Control,W,-1,3
JJJ,NA,2,Control,W,1,7
JJJ,NA,7,Control,W,-1,6
JJJ,NA,8,Control,W,-1,5
JJJ,NA,15,Control,W,1,6
JJJ,NA,21,Control,W,-1,5
JJJ,NA,23,Control,W,-1,4
JJJ,NA,29,Control,W,1,5
JJJ,NA,30,Control,W,-1,4
JJJ,NA,30,Control,W,-1,3
JJJ,NA,31,Control,W,1,4
JJJ,NA,35,Control,W,-1,3
JJJ,NA,42,Control,W,1,4
JJJ,NA,45,Control,W,1,5
JJJ,NA,47,Control,W,1,6
JJJ,NA,47,Control,W,-1,5
JJJ,NA,47,Control,W,-1,4
JJJ,NA,51,Control,W,1,5
JJJ,NA,52,Control,W,-1,4
JJJ,NA,53,Control,W,-1,3
JJJ,NA,54,Control,W,1,4
JJJ,NA,55,Control,W,-1,3
JJJ,NA,57,Control,W,1,4
JJJ,NA,61,Control,W,1,5
JJJ,NA,61,Control,W,1,6
JJJ,NA,62,Control,W,-1,5
JJJ,NA,62,Control,W,1,6
JJJ,NA,63,Control,W,-1,5
JJJ,NA,69,Control,W,1,6
JJJ,NA,71,Control,W,1,7
JJJ,NA,73,Control,W,1,8
JJJ,NA,73,Control,W,-1,7
JJJ,NA,74,Control,W,-1,6
JJJ,NA,75,Control,W,-1,5
JJJ,NA,75,Control,W,-1,4
JJJ,NA,78,Control,W,1,5
JJJ,NA,80,Control,W,1,6
JJJ,NA,81,Control,W,1,7
JJJ,NA,83,Control,W,-1,6
JJJ,NA,88,Control,W,-1,5
JJJ,NA,92,Control,W,1,6
JJJ,NA,95,Control,W,1,7
JJJ,NA,96,Control,W,-1,6
JJJ,NA,97,Control,W,-1,5
JJJ,NA,102,Control,W,1,6
JJJ,NA,102,Control,W,1,7
JJJ,NA,104,Control,W,-1,6
JJJ,NA,116,Control,W,1,7
JJJ,NA,117,Control,W,-1,6
JJJ,NA,126,Control,W,-1,5
JJJ,NA,142,Control,W,-1,4
JJJ,NA,143,Control,W,1,5
JJJ,NA,145,Control,W,1,6
JJJ,NA,157,Control,W,1,7
JJJ,NA,159,Control,W,1,8
JJJ,NA,159,Control,W,-1,7
JJJ,NA,160,Control,W,1,8
JJJ,NA,166,Control,W,-1,7
JJJ,NA,166,Control,W,-1,6
JJJ,NA,170,Control,W,1,7
JJJ,NA,175,Control,W,1,8
JJJ,NA,177,Control,W,1,9
JJJ,NA,178,Control,W,-1,8
JJJ,NA,178,Control,W,1,9
JJJ,NA,179,Control,W,1,10
KKK,NA,6,Control,W,1,2
KKK,NA,20,Control,W,1,3
KKK,NA,22,Control,W,1,4
KKK,NA,29,Control,W,-1,3
KKK,NA,30,Control,W,1,4
KKK,NA,30,Control,W,1,5
KKK,NA,30,Control,W,1,6
KKK,NA,31,Control,W,1,7
KKK,NA,32,Control,W,-1,6
KKK,NA,33,Control,W,1,7
KKK,NA,34,Control,W,1,8
KKK,NA,34,Control,W,-1,7
KKK,NA,37,Control,W,1,8
KKK,NA,39,Control,W,-1,7
KKK,NA,39,Control,W,1,8
KKK,NA,39,Control,W,1,9
KKK,NA,41,Control,W,-1,8
KKK,NA,42,Control,W,1,9
KKK,NA,43,Control,W,-1,8
KKK,NA,45,Control,W,1,9
